Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,Season
F1,17/01/15,00:00,Metz,Montpellier,2.0,3.0,A,2.0,1.0,H,7.0,14.0,3.0,5.0,5.0,6.0,13.0,14.0,0.0,1.0,0.0,0.0,
F1,17/01/15,00:00,Monaco,Nantes,1.0,0.0,H,0.0,0.0,D,11.0,13.0,4.0,2.0,3.0,5.0,6.0,18.0,1.0,1.0,0.0,0.0,
F1,17/01/15,00:00,Toulouse,Bastia,1.0,1.0,D,0.0,0.0,D,13.0,3.0,4.0,1.0,7.0,2.0,16.0,18.0,1.0,1.0,0.0,0.0,
F1,18/01/15,00:00,Marseille,Guingamp,2.0,1.0,H,0.0,0.0,D,16.0,11.0,7.0,4.0,5.0,4.0,16.0,13.0,2.0,1.0,1.0,0.0,
F1,18/01/15,00:00,Paris SG,Evian Thonon Gaillard,4.0,2.0,H,2.0,1.0,H,10.0,5.0,8.0,1.0,7.0,4.0,11.0,14.0,3.0,1.0,0.0,0.0,
F1,18/01/15,00:00,Rennes,St Etienne,0.0,0.0,D,0.0,0.0,D,6.0,5.0,1.0,1.0,3.0,8.0,14.0,19.0,1.0,1.0,0.0,0.0,
F1,23/01/15,00:00,Nice,Marseille,2.0,1.0,H,0.0,0.0,D,10.0,18.0,3.0,3.0,4.0,5.0,13.0,23.0,3.0,3.0,1.0,0.0,
F1,24/01/15,00:00,Bastia,Bordeaux,0.0,0.0,D,0.0,0.0,D,11.0,13.0,4.0,4.0,5.0,5.0,13.0,14.0,1.0,2.0,1.0,0.0,
F1,24/01/15,00:00,Guingamp,Lorient,3.0,2.0,H,1.0,0.0,H,11.0,17.0,6.0,5.0,5.0,2.0,12.0,8.0,2.0,1.0,1.0,0.0,
F1,24/01/15,00:00,Lille,Monaco,0.0,1.0,A,0.0,0.0,D,11.0,9.0,1.0,2.0,5.0,4.0,13.0,24.0,2.0,2.0,0.0,0.0,
F1,24/01/15,00:00,Montpellier,Nantes,4.0,0.0,H,1.0,0.0,H,9.0,14.0,6.0,6.0,2.0,2.0,12.0,17.0,0.0,2.0,0.0,0.0,
F1,25/01/15,00:00,Evian Thonon Gaillard,Toulouse,1.0,0.0,H,1.0,0.0,H,7.0,9.0,3.0,4.0,5.0,4.0,13.0,17.0,0.0,2.0,0.0,1.0,
F1,25/01/15,00:00,Lyon,Metz,2.0,0.0,H,1.0,0.0,H,21.0,5.0,6.0,2.0,6.0,2.0,9.0,17.0,2.0,2.0,0.0,1.0,
F1,25/01/15,00:00,Reims,Lens,0.0,0.0,D,0.0,0.0,D,12.0,20.0,3.0,7.0,4.0,6.0,17.0,21.0,2.0,1.0,0.0,0.0,
F1,25/01/15,00:00,Rennes,Caen,1.0,4.0,A,1.0,1.0,D,14.0,11.0,5.0,5.0,4.0,3.0,13.0,14.0,0.0,0.0,0.0,0.0,
F1,25/01/15,00:00,St Etienne,Paris SG,0.0,1.0,A,0.0,0.0,D,10.0,11.0,1.0,3.0,8.0,3.0,11.0,8.0,2.0,3.0,0.0,0.0,
F1,30/01/15,00:00,Paris SG,Rennes,1.0,0.0,H,1.0,0.0,H,8.0,7.0,2.0,2.0,5.0,6.0,7.0,15.0,2.0,1.0,0.0,0.0,
F1,31/01/15,00:00,Lens,Bastia,1.0,1.0,D,0.0,0.0,D,20.0,4.0,5.0,1.0,5.0,2.0,14.0,12.0,1.0,2.0,0.0,0.0,
F1,31/01/15,00:00,Lorient,Montpellier,0.0,0.0,D,0.0,0.0,D,13.0,7.0,5.0,1.0,9.0,3.0,19.0,10.0,2.0,1.0,0.0,0.0,
F1,31/01/15,00:00,Marseille,Evian Thonon Gaillard,1.0,0.0,H,0.0,0.0,D,18.0,3.0,1.0,1.0,3.0,0.0,11.0,17.0,0.0,2.0,0.0,0.0,
F1,31/01/15,00:00,Metz,Nice,0.0,0.0,D,0.0,0.0,D,10.0,4.0,3.0,0.0,4.0,1.0,13.0,13.0,2.0,1.0,0.0,1.0,
F1,31/01/15,00:00,Nantes,Lille,1.0,1.0,D,0.0,1.0,A,14.0,14.0,7.0,3.0,13.0,1.0,13.0,7.0,1.0,1.0,0.0,0.0,
F1,31/01/15,00:00,Toulouse,Reims,1.0,0.0,H,1.0,0.0,H,16.0,5.0,3.0,2.0,8.0,0.0,10.0,20.0,3.0,2.0,0.0,0.0,
F1,01/02/15,00:00,Bordeaux,Guingamp,1.0,1.0,D,0.0,1.0,A,14.0,9.0,3.0,5.0,7.0,4.0,8.0,11.0,2.0,4.0,1.0,0.0,
F1,01/02/15,00:00,Caen,St Etienne,1.0,0.0,H,1.0,0.0,H,14.0,11.0,5.0,1.0,4.0,12.0,13.0,12.0,2.0,2.0,0.0,0.0,
F1,01/02/15,00:00,Monaco,Lyon,0.0,0.0,D,0.0,0.0,D,9.0,6.0,1.0,3.0,5.0,2.0,15.0,14.0,1.0,1.0,0.0,0.0,
F1,06/02/15,00:00,St Etienne,Lens,3.0,3.0,D,1.0,0.0,H,14.0,13.0,6.0,8.0,3.0,4.0,15.0,10.0,3.0,2.0,0.0,0.0,
F1,07/02/15,00:00,Bastia,Metz,2.0,0.0,H,0.0,0.0,D,14.0,8.0,8.0,5.0,2.0,2.0,12.0,17.0,1.0,3.0,0.0,1.0,
F1,07/02/15,00:00,Caen,Toulouse,2.0,0.0,H,1.0,0.0,H,12.0,13.0,4.0,1.0,3.0,8.0,15.0,15.0,0.0,2.0,0.0,0.0,
F1,07/02/15,00:00,Evian Thonon Gaillard,Bordeaux,0.0,1.0,A,0.0,1.0,A,8.0,4.0,4.0,1.0,5.0,1.0,18.0,19.0,1.0,3.0,0.0,0.0,
F1,07/02/15,00:00,Montpellier,Lille,1.0,2.0,A,0.0,1.0,A,13.0,9.0,8.0,5.0,9.0,1.0,19.0,20.0,0.0,1.0,0.0,0.0,
F1,07/02/15,00:00,Reims,Lorient,1.0,3.0,A,1.0,0.0,H,10.0,12.0,4.0,4.0,7.0,6.0,12.0,14.0,1.0,1.0,0.0,0.0,
F1,07/02/15,00:00,Rennes,Marseille,1.0,1.0,D,1.0,0.0,H,11.0,10.0,2.0,2.0,4.0,4.0,11.0,12.0,2.0,3.0,0.0,1.0,
F1,08/02/15,00:00,Guingamp,Monaco,1.0,0.0,H,0.0,0.0,D,7.0,19.0,2.0,5.0,2.0,7.0,9.0,14.0,2.0,2.0,1.0,0.0,
F1,08/02/15,00:00,Lyon,Paris SG,1.0,1.0,D,1.0,0.0,H,7.0,14.0,2.0,6.0,3.0,3.0,15.0,11.0,3.0,2.0,0.0,0.0,
F1,08/02/15,00:00,Nice,Nantes,0.0,0.0,D,0.0,0.0,D,19.0,8.0,7.0,2.0,5.0,1.0,11.0,17.0,2.0,2.0,0.0,0.0,
F1,13/02/15,00:00,Marseille,Reims,2.0,2.0,D,0.0,1.0,A,21.0,14.0,5.0,5.0,14.0,4.0,7.0,15.0,1.0,2.0,0.0,0.0,
F1,14/02/15,00:00,Lens,Evian Thonon Gaillard,0.0,2.0,A,0.0,2.0,A,13.0,8.0,3.0,3.0,5.0,2.0,8.0,18.0,1.0,2.0,1.0,1.0,
F1,14/02/15,00:00,Lille,Nice,0.0,0.0,D,0.0,0.0,D,8.0,5.0,1.0,1.0,5.0,3.0,9.0,21.0,3.0,3.0,1.0,0.0,
F1,14/02/15,00:00,Nantes,Bastia,0.0,2.0,A,0.0,1.0,A,11.0,6.0,3.0,2.0,0.0,3.0,13.0,14.0,3.0,2.0,1.0,0.0,
F1,14/02/15,00:00,Paris SG,Caen,2.0,2.0,D,2.0,0.0,H,13.0,14.0,6.0,7.0,5.0,5.0,11.0,17.0,1.0,2.0,0.0,0.0,
F1,14/02/15,00:00,Toulouse,Rennes,2.0,1.0,H,1.0,0.0,H,18.0,11.0,6.0,3.0,5.0,5.0,16.0,21.0,1.0,1.0,0.0,0.0,
F1,15/02/15,00:00,Bordeaux,St Etienne,1.0,0.0,H,1.0,0.0,H,13.0,11.0,4.0,4.0,5.0,3.0,13.0,14.0,0.0,2.0,0.0,0.0,
F1,15/02/15,00:00,Lorient,Lyon,1.0,1.0,D,0.0,0.0,D,13.0,9.0,3.0,6.0,3.0,5.0,14.0,15.0,1.0,3.0,0.0,0.0,
F1,15/02/15,00:00,Metz,Guingamp,0.0,2.0,A,0.0,2.0,A,14.0,13.0,2.0,5.0,7.0,3.0,19.0,9.0,3.0,1.0,0.0,0.0,
F1,20/02/15,00:00,Nice,Monaco,0.0,1.0,A,0.0,0.0,D,10.0,10.0,3.0,2.0,7.0,3.0,16.0,13.0,5.0,0.0,0.0,1.0,
F1,21/02/15,00:00,Bastia,Lille,2.0,1.0,H,2.0,1.0,H,7.0,10.0,5.0,3.0,4.0,8.0,11.0,14.0,0.0,1.0,0.0,0.0,
F1,21/02/15,00:00,Caen,Lens,4.0,1.0,H,3.0,1.0,H,8.0,14.0,4.0,3.0,3.0,7.0,13.0,14.0,1.0,2.0,0.0,0.0,
F1,21/02/15,00:00,Paris SG,Toulouse,3.0,1.0,H,1.0,0.0,H,8.0,8.0,4.0,3.0,7.0,3.0,12.0,12.0,2.0,1.0,0.0,0.0,
F1,21/02/15,00:00,Rennes,Bordeaux,1.0,1.0,D,1.0,0.0,H,8.0,20.0,3.0,6.0,4.0,9.0,11.0,11.0,3.0,3.0,0.0,0.0,
F1,22/02/15,00:00,Guingamp,Montpellier,0.0,2.0,A,0.0,1.0,A,4.0,16.0,2.0,9.0,1.0,4.0,13.0,19.0,0.0,1.0,0.0,0.0,
F1,22/02/15,00:00,Lyon,Nantes,1.0,0.0,H,0.0,0.0,D,15.0,5.0,3.0,0.0,5.0,4.0,14.0,22.0,2.0,5.0,0.0,0.0,
F1,22/02/15,00:00,Reims,Metz,0.0,0.0,D,0.0,0.0,D,13.0,12.0,3.0,6.0,7.0,6.0,14.0,15.0,1.0,2.0,0.0,0.0,
F1,22/02/15,00:00,St Etienne,Marseille,2.0,2.0,D,0.0,0.0,D,16.0,13.0,6.0,4.0,3.0,5.0,22.0,19.0,1.0,4.0,0.0,0.0,
F1,27/02/15,00:00,Marseille,Caen,2.0,3.0,A,1.0,0.0,H,21.0,15.0,9.0,10.0,4.0,6.0,12.0,7.0,1.0,1.0,0.0,0.0,
F1,28/02/15,00:00,Bordeaux,Reims,1.0,1.0,D,1.0,1.0,D,14.0,7.0,6.0,3.0,6.0,3.0,9.0,15.0,1.0,1.0,0.0,0.0,
F1,28/02/15,00:00,Lens,Rennes,0.0,1.0,A,0.0,1.0,A,13.0,8.0,2.0,2.0,1.0,2.0,16.0,13.0,3.0,1.0,0.0,0.0,
F1,28/02/15,00:00,Lille,Lyon,2.0,1.0,H,0.0,1.0,A,13.0,10.0,3.0,4.0,0.0,5.0,27.0,23.0,2.0,2.0,0.0,0.0,
F1,28/02/15,00:00,Lorient,Bastia,2.0,0.0,H,1.0,0.0,H,18.0,8.0,6.0,4.0,7.0,8.0,9.0,12.0,1.0,1.0,0.0,0.0,
F1,28/02/15,00:00,Metz,Evian Thonon Gaillard,1.0,2.0,A,1.0,1.0,D,13.0,5.0,5.0,2.0,3.0,8.0,13.0,9.0,3.0,1.0,0.0,0.0,
F1,28/02/15,00:00,Toulouse,St Etienne,1.0,1.0,D,0.0,1.0,A,11.0,7.0,4.0,4.0,6.0,1.0,11.0,17.0,2.0,1.0,0.0,0.0,
F1,01/03/15,00:00,Monaco,Paris SG,0.0,0.0,D,0.0,0.0,D,6.0,12.0,1.0,2.0,1.0,7.0,18.0,14.0,1.0,2.0,0.0,0.0,
F1,01/03/15,00:00,Montpellier,Nice,2.0,1.0,H,1.0,1.0,D,12.0,15.0,5.0,7.0,1.0,1.0,19.0,17.0,3.0,4.0,0.0,0.0,
F1,01/03/15,00:00,Nantes,Guingamp,1.0,0.0,H,0.0,0.0,D,9.0,3.0,3.0,2.0,1.0,2.0,25.0,11.0,4.0,4.0,1.0,0.0,
F1,04/03/15,00:00,Evian Thonon Gaillard,Lorient,1.0,0.0,H,1.0,0.0,H,7.0,17.0,2.0,7.0,4.0,5.0,13.0,8.0,3.0,3.0,0.0,0.0,
F1,06/03/15,00:00,Toulouse,Marseille,1.0,6.0,A,0.0,4.0,A,16.0,11.0,2.0,8.0,4.0,4.0,19.0,23.0,1.0,2.0,0.0,0.0,
F1,07/03/15,00:00,Bastia,Nice,2.0,1.0,H,1.0,1.0,D,14.0,5.0,7.0,1.0,10.0,2.0,17.0,15.0,3.0,3.0,0.0,2.0,
F1,07/03/15,00:00,Caen,Bordeaux,1.0,2.0,A,0.0,0.0,D,8.0,15.0,1.0,5.0,3.0,4.0,11.0,15.0,1.0,3.0,1.0,0.0,
F1,07/03/15,00:00,Evian Thonon Gaillard,Monaco,1.0,3.0,A,0.0,2.0,A,11.0,11.0,6.0,5.0,6.0,3.0,11.0,8.0,0.0,1.0,0.0,0.0,
F1,07/03/15,00:00,Paris SG,Lens,4.0,1.0,H,1.0,0.0,H,27.0,8.0,14.0,3.0,7.0,3.0,8.0,17.0,1.0,3.0,0.0,0.0,
F1,07/03/15,00:00,Reims,Nantes,3.0,1.0,H,2.0,0.0,H,22.0,7.0,9.0,4.0,8.0,4.0,10.0,15.0,4.0,2.0,0.0,1.0,
F1,07/03/15,00:00,Rennes,Metz,1.0,0.0,H,1.0,0.0,H,7.0,16.0,4.0,4.0,3.0,3.0,9.0,8.0,1.0,1.0,0.0,0.0,
F1,08/03/15,00:00,Guingamp,Lille,0.0,1.0,A,0.0,0.0,D,4.0,15.0,2.0,4.0,3.0,8.0,21.0,14.0,2.0,3.0,0.0,0.0,
F1,08/03/15,00:00,Montpellier,Lyon,1.0,5.0,A,1.0,2.0,A,10.0,15.0,4.0,8.0,1.0,1.0,16.0,22.0,4.0,5.0,0.0,0.0,
F1,08/03/15,00:00,St Etienne,Lorient,2.0,0.0,H,0.0,0.0,D,15.0,5.0,4.0,2.0,3.0,4.0,15.0,16.0,3.0,0.0,0.0,1.0,
F1,13/03/15,00:00,Monaco,Bastia,3.0,0.0,H,2.0,0.0,H,15.0,6.0,9.0,0.0,8.0,1.0,10.0,13.0,0.0,0.0,0.0,2.0,
F1,13/03/15,00:00,Nice,Guingamp,1.0,2.0,A,0.0,0.0,D,12.0,10.0,2.0,5.0,4.0,4.0,14.0,16.0,2.0,2.0,0.0,0.0,
F1,14/03/15,00:00,Lens,Toulouse,1.0,0.0,H,0.0,0.0,D,11.0,12.0,4.0,2.0,6.0,6.0,15.0,13.0,2.0,1.0,0.0,0.0,
F1,14/03/15,00:00,Lorient,Caen,2.0,1.0,H,1.0,1.0,D,27.0,9.0,8.0,3.0,9.0,3.0,15.0,9.0,0.0,1.0,0.0,1.0,
F1,14/03/15,00:00,Metz,St Etienne,2.0,3.0,A,0.0,2.0,A,13.0,7.0,4.0,4.0,8.0,4.0,14.0,12.0,2.0,0.0,0.0,0.0,
F1,14/03/15,00:00,Montpellier,Reims,3.0,1.0,H,1.0,0.0,H,14.0,14.0,7.0,5.0,2.0,5.0,14.0,15.0,1.0,1.0,0.0,0.0,
F1,14/03/15,00:00,Nantes,Evian Thonon Gaillard,2.0,1.0,H,1.0,0.0,H,10.0,12.0,4.0,4.0,2.0,3.0,9.0,14.0,2.0,4.0,0.0,0.0,
F1,15/03/15,00:00,Bordeaux,Paris SG,3.0,2.0,H,1.0,0.0,H,22.0,7.0,6.0,5.0,6.0,3.0,18.0,17.0,2.0,3.0,0.0,0.0,
F1,15/03/15,00:00,Lille,Rennes,3.0,0.0,H,1.0,0.0,H,16.0,9.0,4.0,2.0,5.0,7.0,9.0,18.0,1.0,1.0,0.0,0.0,
F1,15/03/15,00:00,Marseille,Lyon,0.0,0.0,D,0.0,0.0,D,17.0,11.0,5.0,7.0,5.0,7.0,15.0,19.0,4.0,3.0,1.0,0.0,
F1,20/03/15,00:00,Paris SG,Lorient,3.0,1.0,H,1.0,0.0,H,17.0,10.0,10.0,4.0,10.0,5.0,9.0,12.0,2.0,3.0,0.0,0.0,
F1,21/03/15,00:00,Bastia,Guingamp,0.0,0.0,D,0.0,0.0,D,15.0,12.0,5.0,4.0,3.0,7.0,19.0,20.0,1.0,1.0,0.0,0.0,
F1,21/03/15,00:00,Caen,Metz,0.0,0.0,D,0.0,0.0,D,15.0,9.0,4.0,2.0,8.0,2.0,11.0,11.0,0.0,0.0,0.0,0.0,
F1,21/03/15,00:00,Evian Thonon Gaillard,Montpellier,1.0,0.0,H,0.0,0.0,D,10.0,7.0,1.0,3.0,1.0,5.0,15.0,11.0,2.0,0.0,0.0,0.0,
F1,21/03/15,00:00,Lyon,Nice,1.0,2.0,A,0.0,1.0,A,21.0,10.0,8.0,4.0,4.0,4.0,14.0,16.0,4.0,2.0,0.0,1.0,
F1,21/03/15,00:00,Rennes,Nantes,0.0,0.0,D,0.0,0.0,D,8.0,9.0,2.0,0.0,5.0,2.0,10.0,12.0,0.0,2.0,0.0,0.0,
F1,21/03/15,00:00,Toulouse,Bordeaux,2.0,1.0,H,1.0,1.0,D,10.0,14.0,5.0,7.0,8.0,9.0,16.0,9.0,2.0,2.0,0.0,1.0,
F1,22/03/15,00:00,Lens,Marseille,0.0,4.0,A,0.0,0.0,D,16.0,15.0,3.0,6.0,9.0,3.0,18.0,17.0,3.0,2.0,0.0,0.0,
F1,22/03/15,00:00,Reims,Monaco,1.0,3.0,A,0.0,2.0,A,16.0,12.0,3.0,5.0,5.0,3.0,12.0,10.0,3.0,2.0,0.0,0.0,
F1,22/03/15,00:00,St Etienne,Lille,2.0,0.0,H,0.0,0.0,D,12.0,6.0,6.0,1.0,6.0,3.0,17.0,8.0,3.0,1.0,0.0,1.0,
F1,03/04/15,00:00,Monaco,St Etienne,1.0,1.0,D,0.0,0.0,D,7.0,11.0,1.0,3.0,6.0,1.0,19.0,20.0,3.0,1.0,0.0,0.0,
F1,04/04/15,00:00,Guingamp,Lyon,1.0,3.0,A,0.0,2.0,A,4.0,10.0,1.0,6.0,0.0,3.0,14.0,21.0,1.0,2.0,1.0,0.0,
F1,04/04/15,00:00,Lille,Reims,3.0,1.0,H,1.0,0.0,H,14.0,10.0,8.0,3.0,0.0,2.0,16.0,19.0,1.0,3.0,0.0,0.0,
F1,04/04/15,00:00,Lorient,Rennes,0.0,3.0,A,0.0,2.0,A,24.0,10.0,8.0,5.0,5.0,2.0,11.0,5.0,1.0,1.0,0.0,0.0,
F1,04/04/15,00:00,Metz,Toulouse,3.0,2.0,H,2.0,1.0,H,21.0,5.0,8.0,3.0,7.0,3.0,15.0,9.0,2.0,3.0,0.0,1.0,
F1,04/04/15,00:00,Montpellier,Bastia,3.0,1.0,H,0.0,1.0,A,11.0,6.0,5.0,1.0,8.0,1.0,10.0,23.0,1.0,2.0,0.0,0.0,
F1,04/04/15,00:00,Nice,Evian Thonon Gaillard,2.0,2.0,D,1.0,1.0,D,10.0,8.0,3.0,3.0,6.0,2.0,22.0,19.0,5.0,4.0,0.0,0.0,
F1,05/04/15,00:00,Bordeaux,Lens,2.0,1.0,H,0.0,0.0,D,17.0,9.0,8.0,2.0,3.0,8.0,10.0,17.0,1.0,2.0,0.0,0.0,
F1,05/04/15,00:00,Marseille,Paris SG,2.0,3.0,A,2.0,1.0,H,17.0,13.0,5.0,7.0,3.0,2.0,16.0,16.0,3.0,2.0,1.0,0.0,
F1,05/04/15,00:00,Nantes,Caen,1.0,2.0,A,1.0,0.0,H,8.0,11.0,4.0,3.0,3.0,12.0,15.0,8.0,1.0,2.0,0.0,0.0,
F1,07/04/15,00:00,Monaco,Montpellier,0.0,0.0,D,0.0,0.0,D,10.0,4.0,2.0,1.0,9.0,5.0,15.0,17.0,1.0,2.0,0.0,0.0,
F1,10/04/15,00:00,Caen,Monaco,0.0,3.0,A,0.0,1.0,A,7.0,11.0,2.0,4.0,5.0,3.0,11.0,5.0,2.0,0.0,0.0,0.0,
F1,12/04/15,00:00,Bordeaux,Marseille,1.0,0.0,H,0.0,0.0,D,11.0,15.0,1.0,3.0,5.0,6.0,17.0,9.0,2.0,1.0,0.0,0.0,
F1,12/04/15,00:00,Evian Thonon Gaillard,Lille,0.0,1.0,A,0.0,0.0,D,9.0,9.0,3.0,1.0,8.0,1.0,15.0,12.0,2.0,2.0,0.0,0.0,
F1,12/04/15,00:00,Lens,Lorient,0.0,0.0,D,0.0,0.0,D,9.0,7.0,2.0,3.0,3.0,5.0,14.0,12.0,3.0,1.0,0.0,0.0,
F1,12/04/15,00:00,Reims,Nice,0.0,1.0,A,0.0,1.0,A,17.0,11.0,3.0,5.0,7.0,4.0,17.0,15.0,3.0,3.0,0.0,0.0,
F1,12/04/15,00:00,Rennes,Guingamp,1.0,0.0,H,0.0,0.0,D,11.0,6.0,5.0,1.0,7.0,4.0,14.0,13.0,3.0,3.0,0.0,1.0,
F1,12/04/15,00:00,St Etienne,Nantes,1.0,0.0,H,1.0,0.0,H,6.0,9.0,2.0,2.0,7.0,7.0,11.0,16.0,4.0,2.0,0.0,0.0,
F1,12/04/15,00:00,Toulouse,Montpellier,1.0,0.0,H,1.0,0.0,H,10.0,9.0,3.0,2.0,4.0,6.0,24.0,18.0,2.0,2.0,0.0,0.0,
F1,15/04/15,00:00,Lyon,Bastia,2.0,0.0,H,0.0,0.0,D,15.0,6.0,7.0,3.0,9.0,4.0,14.0,12.0,2.0,0.0,0.0,0.0,
F1,17/04/15,00:00,Nantes,Marseille,1.0,0.0,H,1.0,0.0,H,8.0,6.0,2.0,2.0,4.0,7.0,17.0,12.0,1.0,3.0,0.0,0.0,
F1,18/04/15,00:00,Bastia,Reims,1.0,2.0,A,0.0,2.0,A,5.0,6.0,1.0,5.0,4.0,5.0,19.0,16.0,3.0,5.0,0.0,0.0,
F1,18/04/15,00:00,Guingamp,Evian Thonon Gaillard,1.0,1.0,D,1.0,0.0,H,11.0,7.0,6.0,3.0,5.0,0.0,8.0,15.0,1.0,2.0,0.0,0.0,
F1,18/04/15,00:00,Lorient,Toulouse,0.0,1.0,A,0.0,1.0,A,13.0,9.0,1.0,3.0,9.0,3.0,11.0,20.0,3.0,0.0,0.0,1.0,
F1,18/04/15,00:00,Metz,Lens,3.0,1.0,H,1.0,0.0,H,18.0,6.0,7.0,2.0,5.0,4.0,16.0,15.0,1.0,2.0,0.0,0.0,
F1,18/04/15,00:00,Monaco,Rennes,1.0,1.0,D,1.0,0.0,H,9.0,9.0,1.0,3.0,6.0,1.0,12.0,13.0,1.0,2.0,0.0,0.0,
F1,18/04/15,00:00,Nice,Paris SG,1.0,3.0,A,1.0,1.0,D,17.0,14.0,4.0,8.0,3.0,8.0,9.0,13.0,1.0,2.0,0.0,0.0,
F1,19/04/15,00:00,Lille,Bordeaux,2.0,0.0,H,1.0,0.0,H,6.0,8.0,4.0,4.0,3.0,10.0,14.0,21.0,3.0,3.0,0.0,0.0,
F1,19/04/15,00:00,Lyon,St Etienne,2.0,2.0,D,1.0,2.0,A,21.0,11.0,6.0,6.0,7.0,4.0,11.0,22.0,2.0,5.0,1.0,0.0,
F1,19/04/15,00:00,Montpellier,Caen,1.0,0.0,H,1.0,0.0,H,12.0,6.0,6.0,2.0,7.0,3.0,10.0,17.0,1.0,1.0,0.0,0.0,
F1,24/04/15,00:00,Marseille,Lorient,3.0,5.0,A,0.0,2.0,A,12.0,11.0,5.0,6.0,5.0,1.0,11.0,17.0,1.0,5.0,0.0,0.0,
F1,25/04/15,00:00,Bordeaux,Metz,1.0,1.0,D,0.0,1.0,A,18.0,7.0,4.0,3.0,13.0,2.0,9.0,14.0,1.0,3.0,0.0,0.0,
F1,25/04/15,00:00,Caen,Guingamp,0.0,2.0,A,0.0,0.0,D,12.0,7.0,0.0,3.0,13.0,2.0,12.0,7.0,3.0,2.0,0.0,0.0,
F1,25/04/15,00:00,Evian Thonon Gaillard,Bastia,1.0,2.0,A,1.0,0.0,H,12.0,13.0,2.0,4.0,6.0,3.0,12.0,12.0,0.0,2.0,0.0,0.0,
F1,25/04/15,00:00,Paris SG,Lille,6.0,1.0,H,4.0,0.0,H,11.0,9.0,7.0,1.0,1.0,7.0,22.0,9.0,1.0,3.0,0.0,1.0,
F1,25/04/15,00:00,Rennes,Nice,2.0,1.0,H,0.0,1.0,A,11.0,9.0,5.0,3.0,2.0,1.0,12.0,15.0,1.0,2.0,0.0,0.0,
F1,25/04/15,00:00,Toulouse,Nantes,1.0,1.0,D,1.0,0.0,H,11.0,12.0,3.0,3.0,6.0,6.0,7.0,16.0,1.0,2.0,0.0,0.0,
F1,26/04/15,00:00,Lens,Monaco,0.0,3.0,A,0.0,2.0,A,8.0,13.0,1.0,6.0,3.0,4.0,12.0,7.0,3.0,1.0,0.0,0.0,
F1,26/04/15,00:00,Reims,Lyon,2.0,4.0,A,1.0,3.0,A,17.0,14.0,5.0,10.0,4.0,4.0,16.0,14.0,1.0,3.0,0.0,0.0,
F1,26/04/15,00:00,St Etienne,Montpellier,1.0,0.0,H,1.0,0.0,H,8.0,10.0,3.0,3.0,3.0,8.0,12.0,11.0,1.0,2.0,0.0,0.0,
F1,28/04/15,00:00,Paris SG,Metz,3.0,1.0,H,2.0,0.0,H,11.0,8.0,5.0,2.0,11.0,3.0,7.0,14.0,1.0,1.0,0.0,0.0,
F1,01/05/15,00:00,Metz,Marseille,0.0,2.0,A,0.0,1.0,A,17.0,11.0,6.0,8.0,5.0,7.0,11.0,19.0,1.0,3.0,0.0,0.0,
F1,02/05/15,00:00,Bastia,St Etienne,1.0,0.0,H,0.0,0.0,D,11.0,7.0,4.0,1.0,2.0,5.0,15.0,14.0,4.0,2.0,0.0,0.0,
F1,02/05/15,00:00,Guingamp,Reims,2.0,0.0,H,0.0,0.0,D,9.0,6.0,3.0,1.0,3.0,5.0,19.0,14.0,1.0,1.0,0.0,0.0,
F1,02/05/15,00:00,Lorient,Bordeaux,0.0,0.0,D,0.0,0.0,D,6.0,14.0,2.0,4.0,6.0,11.0,12.0,12.0,0.0,1.0,0.0,0.0,
F1,02/05/15,00:00,Lyon,Evian Thonon Gaillard,2.0,0.0,H,2.0,0.0,H,16.0,8.0,6.0,3.0,6.0,3.0,10.0,9.0,1.0,1.0,0.0,0.0,
F1,02/05/15,00:00,Montpellier,Rennes,0.0,0.0,D,0.0,0.0,D,11.0,4.0,1.0,1.0,9.0,4.0,9.0,13.0,1.0,0.0,1.0,0.0,
F1,02/05/15,00:00,Nice,Caen,1.0,1.0,D,1.0,1.0,D,16.0,16.0,1.0,5.0,5.0,10.0,10.0,9.0,2.0,1.0,0.0,0.0,
F1,03/05/15,00:00,Lille,Lens,3.0,1.0,H,1.0,1.0,D,14.0,3.0,8.0,1.0,7.0,3.0,11.0,23.0,3.0,3.0,0.0,0.0,
F1,03/05/15,00:00,Monaco,Toulouse,4.0,1.0,H,2.0,1.0,H,6.0,11.0,6.0,4.0,2.0,5.0,15.0,20.0,2.0,0.0,1.0,1.0,
F1,03/05/15,00:00,Nantes,Paris SG,0.0,2.0,A,0.0,2.0,A,12.0,14.0,3.0,7.0,5.0,4.0,18.0,6.0,4.0,3.0,0.0,0.0,
F1,08/05/15,00:00,Paris SG,Guingamp,6.0,0.0,H,2.0,0.0,H,14.0,6.0,10.0,2.0,3.0,2.0,10.0,13.0,1.0,2.0,0.0,0.0,
F1,09/05/15,00:00,Bordeaux,Nantes,2.0,1.0,H,1.0,1.0,D,14.0,7.0,7.0,4.0,6.0,1.0,7.0,14.0,3.0,2.0,0.0,0.0,
F1,09/05/15,00:00,Caen,Lyon,3.0,0.0,H,2.0,0.0,H,18.0,13.0,9.0,8.0,4.0,6.0,9.0,13.0,1.0,1.0,0.0,0.0,
